,CSD,BOROUGH,SCHOOL CODE,SCHOOL NAME,GRADE ,PROGRAM TYPE,CORE SUBJECT (MS CORE and 9-12 ONLY),CORE COURSE (MS CORE and 9-12 ONLY),SERVICE CATEGORY(K-9* ONLY),NUMBER OF STUDENTS / SEATS FILLED,NUMBER OF SECTIONS,AVERAGE CLASS SIZE,SIZE OF SMALLEST CLASS,SIZE OF LARGEST CLASS,DATA SOURCE,SCHOOLWIDE PUPIL-TEACHER RATIO,padded_csd
12702,13,K,K595,Bedford Academy High School,09-12,GEN ED,SOCIAL STUDIES,Participation in Government,-,89.0,3.0,29.7,26.0,33.0,STARS,,13
12703,13,K,K595,Bedford Academy High School,,,,,,,,,,,,17.2,13
12704,13,K,K596,Knowledge and Power Preparatory Academy VII Middle School,06,GEN ED,-,-,-,36.0,2.0,18.0,16.0,20.0,ATS,,13
12705,13,K,K596,Knowledge and Power Preparatory Academy VII Middle School,07,GEN ED,-,-,-,40.0,2.0,20.0,19.0,21.0,ATS,,13
12706,13,K,K596,Knowledge and Power Preparatory Academy VII Middle School,07,CTT,-,-,-,20.0,1.0,20.0,20.0,20.0,ATS,,13
12707,13,K,K596,Knowledge and Power Preparatory Academy VII Middle School,08,GEN ED,-,-,-,50.0,2.0,25.0,24.0,26.0,ATS,,13
12708,13,K,K596,Knowledge and Power Preparatory Academy VII Middle School,08,CTT,-,-,-,24.0,1.0,24.0,24.0,24.0,ATS,,13
12709,13,K,K596,Knowledge and Power Preparatory Academy VII Middle School,0K-09,SPEC ED,-,-,12:1,5.0,1.0,5.0,5.0,5.0,ATS,,13
12710,13,K,K596,Knowledge and Power Preparatory Academy VII Middle School,MS Core,GEN ED,ENGLISH,MS English Core,-,131.0,7.0,18.7,16.0,21.0,STARS,,13
12711,13,K,K596,Knowledge and Power Preparatory Academy VII Middle School,MS Core,GEN ED,MATH,MS Math Core,-,131.0,7.0,18.7,16.0,21.0,STARS,,13
12712,13,K,K596,Knowledge and Power Preparatory Academy VII Middle School,MS Core,GEN ED,SCIENCE,MS Science Core,-,209.0,11.0,19.0,16.0,21.0,STARS,,13
12713,13,K,K596,Knowledge and Power Preparatory Academy VII Middle School,MS Core,GEN ED,SOCIAL STUDIES,MS Social Studies Core,-,222.0,12.0,18.5,16.0,21.0,STARS,,13
12714,13,K,K596,Knowledge and Power Preparatory Academy VII Middle School,MS Core,GEN ED,SOCIAL STUDIES,Other Social Studies,-,59.0,3.0,19.7,19.0,20.0,STARS,,13
12715,13,K,K596,Knowledge and Power Preparatory Academy VII Middle School,MS Core,CTT,ENGLISH,MS English Core,-,39.0,2.0,19.5,19.0,20.0,STARS,,13
12716,13,K,K596,Knowledge and Power Preparatory Academy VII Middle School,MS Core,CTT,MATH,MS Math Core,-,39.0,2.0,19.5,19.0,20.0,STARS,,13
12717,13,K,K596,Knowledge and Power Preparatory Academy VII Middle School,MS Core,CTT,SCIENCE,MS Science Core,-,59.0,3.0,19.7,19.0,20.0,STARS,,13
12718,13,K,K596,Knowledge and Power Preparatory Academy VII Middle School,MS Core,CTT,SOCIAL STUDIES,MS Social Studies Core,-,78.0,4.0,19.5,19.0,20.0,STARS,,13
12719,13,K,K596,Knowledge and Power Preparatory Academy VII Middle School,MS Core,CTT,SOCIAL STUDIES,Other Social Studies,-,20.0,1.0,20.0,20.0,20.0,STARS,,13
12720,13,K,K596,Knowledge and Power Preparatory Academy VII Middle School,09-12,GEN ED,ENGLISH,Other English,-,40.0,2.0,20.0,20.0,20.0,STARS,,13
12721,13,K,K596,Knowledge and Power Preparatory Academy VII Middle School,09-12,CTT,ENGLISH,Other English,-,20.0,1.0,20.0,20.0,20.0,STARS,,13
12722,13,K,K596,Knowledge and Power Preparatory Academy VII Middle School,,,,,,,,,,,,14.9,13
12723,13,K,K605,George Westinghouse Career and Technical Education High School,09-12,GEN ED,ENGLISH,English 9,-,231.0,9.0,25.7,20.0,34.0,STARS,,13
12724,13,K,K605,George Westinghouse Career and Technical Education High School,09-12,GEN ED,ENGLISH,English 10,-,200.0,7.0,28.6,17.0,33.0,STARS,,13
12725,13,K,K605,George Westinghouse Career and Technical Education High School,09-12,GEN ED,ENGLISH,English 11,-,162.0,6.0,27.0,16.0,32.0,STARS,,13
12726,13,K,K605,George Westinghouse Career and Technical Education High School,09-12,GEN ED,ENGLISH,English 12,-,120.0,4.0,30.0,27.0,34.0,STARS,,13
12727,13,K,K605,George Westinghouse Career and Technical Education High School,09-12,GEN ED,ENGLISH,Other English,-,174.0,7.0,24.9,20.0,29.0,STARS,,13
12728,13,K,K605,George Westinghouse Career and Technical Education High School,09-12,GEN ED,MATH,Integrated Algebra,-,161.0,7.0,23.0,19.0,25.0,STARS,,13
12729,13,K,K605,George Westinghouse Career and Technical Education High School,09-12,GEN ED,MATH,Geometry,-,224.0,11.0,20.4,14.0,34.0,STARS,,13
12730,13,K,K605,George Westinghouse Career and Technical Education High School,09-12,GEN ED,MATH,Trigonometry,-,214.0,8.0,26.8,18.0,34.0,STARS,,13
12731,13,K,K605,George Westinghouse Career and Technical Education High School,09-12,GEN ED,SCIENCE,Earth Science,-,342.0,14.0,24.4,16.0,32.0,STARS,,13
12732,13,K,K605,George Westinghouse Career and Technical Education High School,09-12,GEN ED,SCIENCE,Living Environment,-,396.0,14.0,28.3,20.0,34.0,STARS,,13
12733,13,K,K605,George Westinghouse Career and Technical Education High School,09-12,GEN ED,SCIENCE,Chemistry,-,158.0,6.0,26.3,22.0,33.0,STARS,,13
12734,13,K,K605,George Westinghouse Career and Technical Education High School,09-12,GEN ED,SCIENCE,Other Science,-,148.0,6.0,24.7,16.0,34.0,STARS,,13
12735,13,K,K605,George Westinghouse Career and Technical Education High School,09-12,GEN ED,SOCIAL STUDIES,Global History & Geography,-,377.0,14.0,26.9,17.0,33.0,STARS,,13
12736,13,K,K605,George Westinghouse Career and Technical Education High School,09-12,GEN ED,SOCIAL STUDIES,US History & Government,-,167.0,6.0,27.8,16.0,32.0,STARS,,13
12737,13,K,K605,George Westinghouse Career and Technical Education High School,09-12,GEN ED,SOCIAL STUDIES,Participation in Government,-,120.0,4.0,30.0,27.0,33.0,STARS,,13
12738,13,K,K605,George Westinghouse Career and Technical Education High School,09-12,GEN ED,SOCIAL STUDIES,Other Social Studies,-,33.0,1.0,33.0,33.0,33.0,STARS,,13
12739,13,K,K605,George Westinghouse Career and Technical Education High School,09-12,CTT,ENGLISH,English 9,-,32.0,1.0,32.0,32.0,32.0,STARS,,13
12740,13,K,K605,George Westinghouse Career and Technical Education High School,09-12,CTT,ENGLISH,English 10,-,59.0,2.0,29.5,27.0,32.0,STARS,,13
12741,13,K,K605,George Westinghouse Career and Technical Education High School,09-12,CTT,ENGLISH,English 11,-,34.0,1.0,34.0,34.0,34.0,STARS,,13
12742,13,K,K605,George Westinghouse Career and Technical Education High School,09-12,CTT,ENGLISH,English 12,-,28.0,1.0,28.0,28.0,28.0,STARS,,13
12743,13,K,K605,George Westinghouse Career and Technical Education High School,09-12,CTT,ENGLISH,Other English,-,32.0,1.0,32.0,32.0,32.0,STARS,,13
12744,13,K,K605,George Westinghouse Career and Technical Education High School,09-12,CTT,MATH,Integrated Algebra,-,61.0,2.0,30.5,29.0,32.0,STARS,,13
12745,13,K,K605,George Westinghouse Career and Technical Education High School,09-12,CTT,MATH,Geometry,-,53.0,2.0,26.5,26.0,27.0,STARS,,13
12746,13,K,K605,George Westinghouse Career and Technical Education High School,09-12,CTT,SCIENCE,Earth Science,-,61.0,2.0,30.5,30.0,31.0,STARS,,13
12747,13,K,K605,George Westinghouse Career and Technical Education High School,09-12,CTT,SCIENCE,Living Environment,-,130.0,4.0,32.5,32.0,33.0,STARS,,13
12748,13,K,K605,George Westinghouse Career and Technical Education High School,09-12,CTT,SCIENCE,Other Science,-,24.0,1.0,24.0,24.0,24.0,STARS,,13
12749,13,K,K605,George Westinghouse Career and Technical Education High School,09-12,CTT,SOCIAL STUDIES,Global History & Geography,-,98.0,3.0,32.7,32.0,34.0,STARS,,13
12750,13,K,K605,George Westinghouse Career and Technical Education High School,09-12,CTT,SOCIAL STUDIES,US History & Government,-,27.0,1.0,27.0,27.0,27.0,STARS,,13
12751,13,K,K605,George Westinghouse Career and Technical Education High School,09-12,CTT,SOCIAL STUDIES,Participation in Government,-,28.0,1.0,28.0,28.0,28.0,STARS,,13
12752,13,K,K605,George Westinghouse Career and Technical Education High School,09-12,SPEC ED,ENGLISH,English 9,-,21.0,2.0,10.5,9.0,12.0,STARS,,13
12753,13,K,K605,George Westinghouse Career and Technical Education High School,09-12,SPEC ED,ENGLISH,English 10,-,6.0,1.0,6.0,6.0,6.0,STARS,,13
12754,13,K,K605,George Westinghouse Career and Technical Education High School,09-12,SPEC ED,ENGLISH,English 11,-,21.0,2.0,10.5,8.0,13.0,STARS,,13
12755,13,K,K605,George Westinghouse Career and Technical Education High School,09-12,SPEC ED,ENGLISH,English 12,-,7.0,1.0,7.0,7.0,7.0,STARS,,13
12756,13,K,K605,George Westinghouse Career and Technical Education High School,09-12,SPEC ED,MATH,Integrated Algebra,-,21.0,2.0,10.5,9.0,12.0,STARS,,13
12757,13,K,K605,George Westinghouse Career and Technical Education High School,09-12,SPEC ED,MATH,Geometry,-,7.0,1.0,7.0,7.0,7.0,STARS,,13
12758,13,K,K605,George Westinghouse Career and Technical Education High School,09-12,SPEC ED,MATH,Trigonometry,-,22.0,2.0,11.0,8.0,14.0,STARS,,13
12759,13,K,K605,George Westinghouse Career and Technical Education High School,09-12,SPEC ED,SCIENCE,Earth Science,-,21.0,2.0,10.5,9.0,12.0,STARS,,13
12760,13,K,K605,George Westinghouse Career and Technical Education High School,09-12,SPEC ED,SCIENCE,Living Environment,-,12.0,2.0,6.0,6.0,6.0,STARS,,13
12761,13,K,K605,George Westinghouse Career and Technical Education High School,09-12,SPEC ED,SCIENCE,Other Science,-,22.0,2.0,11.0,9.0,13.0,STARS,,13
12762,13,K,K605,George Westinghouse Career and Technical Education High School,09-12,SPEC ED,SOCIAL STUDIES,Global History & Geography,-,27.0,3.0,9.0,6.0,12.0,STARS,,13
12763,13,K,K605,George Westinghouse Career and Technical Education High School,09-12,SPEC ED,SOCIAL STUDIES,US History & Government,-,22.0,2.0,11.0,8.0,14.0,STARS,,13
12764,13,K,K605,George Westinghouse Career and Technical Education High School,09-12,SPEC ED,SOCIAL STUDIES,Participation in Government,-,7.0,1.0,7.0,7.0,7.0,STARS,,13
12765,13,K,K605,George Westinghouse Career and Technical Education High School,,,,,,,,,,,,15.8,13
12766,13,K,K616,Brooklyn High School for Leadership and Community Service,09-12,GEN ED,ENGLISH,English 9,-,31.0,2.0,15.5,13.0,18.0,STARS,,13
12767,13,K,K616,Brooklyn High School for Leadership and Community Service,09-12,GEN ED,ENGLISH,English 10,-,23.0,2.0,11.5,11.0,12.0,STARS,,13
12768,13,K,K616,Brooklyn High School for Leadership and Community Service,09-12,GEN ED,ENGLISH,English 11,-,58.0,3.0,19.3,16.0,21.0,STARS,,13
12769,13,K,K616,Brooklyn High School for Leadership and Community Service,09-12,GEN ED,ENGLISH,English 12,-,43.0,3.0,14.3,11.0,20.0,STARS,,13
12770,13,K,K616,Brooklyn High School for Leadership and Community Service,09-12,GEN ED,MATH,Math A,-,134.0,7.0,19.1,14.0,27.0,STARS,,13
12771,13,K,K616,Brooklyn High School for Leadership and Community Service,09-12,GEN ED,SCIENCE,Earth Science,-,41.0,2.0,20.5,16.0,25.0,STARS,,13
12772,13,K,K616,Brooklyn High School for Leadership and Community Service,09-12,GEN ED,SCIENCE,Living Environment,-,94.0,4.0,23.5,22.0,25.0,STARS,,13
12773,13,K,K616,Brooklyn High School for Leadership and Community Service,09-12,GEN ED,SCIENCE,Other Science,-,48.0,3.0,16.0,14.0,20.0,STARS,,13
12774,13,K,K616,Brooklyn High School for Leadership and Community Service,09-12,GEN ED,SOCIAL STUDIES,Global History & Geography,-,179.0,9.0,19.9,12.0,25.0,STARS,,13
12775,13,K,K616,Brooklyn High School for Leadership and Community Service,09-12,GEN ED,SOCIAL STUDIES,US History & Government,-,13.0,1.0,13.0,13.0,13.0,STARS,,13
12776,13,K,K616,Brooklyn High School for Leadership and Community Service,09-12,GEN ED,SOCIAL STUDIES,Economics,-,42.0,2.0,21.0,17.0,25.0,STARS,,13
12777,13,K,K616,Brooklyn High School for Leadership and Community Service,09-12,GEN ED,SOCIAL STUDIES,Other Social Studies,-,27.0,1.0,27.0,27.0,27.0,STARS,,13
12778,13,K,K616,Brooklyn High School for Leadership and Community Service,09-12,CTT,ENGLISH,Other English,-,29.0,1.0,29.0,29.0,29.0,STARS,,13
12779,13,K,K616,Brooklyn High School for Leadership and Community Service,09-12,CTT,MATH,Math A,-,14.0,1.0,14.0,14.0,14.0,STARS,,13
12780,13,K,K616,Brooklyn High School for Leadership and Community Service,,,,,,,,,,,,15.7,13
12781,13,K,K670,Benjamin Banneker Academy,09-12,GEN ED,ENGLISH,English 9,-,207.0,7.0,29.6,27.0,33.0,STARS,,13
12782,13,K,K670,Benjamin Banneker Academy,09-12,GEN ED,ENGLISH,English 10,-,244.0,8.0,30.5,21.0,34.0,STARS,,13
12783,13,K,K670,Benjamin Banneker Academy,09-12,GEN ED,ENGLISH,English 11,-,332.0,12.0,27.7,12.0,34.0,STARS,,13
12784,13,K,K670,Benjamin Banneker Academy,09-12,GEN ED,ENGLISH,English 12,-,121.0,4.0,30.3,24.0,36.0,STARS,,13
12785,13,K,K670,Benjamin Banneker Academy,09-12,GEN ED,ENGLISH,Other English,-,29.0,2.0,14.5,13.0,16.0,STARS,,13
12786,13,K,K670,Benjamin Banneker Academy,09-12,GEN ED,MATH,Integrated Algebra,-,171.0,6.0,28.5,25.0,33.0,STARS,,13
12787,13,K,K670,Benjamin Banneker Academy,09-12,GEN ED,MATH,Geometry,-,145.0,5.0,29.0,19.0,33.0,STARS,,13
12788,13,K,K670,Benjamin Banneker Academy,09-12,GEN ED,MATH,Trigonometry,-,209.0,7.0,29.9,17.0,37.0,STARS,,13
12789,13,K,K670,Benjamin Banneker Academy,09-12,GEN ED,MATH,Other Math,-,155.0,6.0,25.8,15.0,32.0,STARS,,13
12790,13,K,K670,Benjamin Banneker Academy,09-12,GEN ED,SCIENCE,Earth Science,-,64.0,2.0,32.0,31.0,33.0,STARS,,13
12791,13,K,K670,Benjamin Banneker Academy,09-12,GEN ED,SCIENCE,Living Environment,-,205.0,7.0,29.3,26.0,33.0,STARS,,13
12792,13,K,K670,Benjamin Banneker Academy,09-12,GEN ED,SCIENCE,Chemistry,-,168.0,5.0,33.6,33.0,34.0,STARS,,13
12793,13,K,K670,Benjamin Banneker Academy,09-12,GEN ED,SCIENCE,Physics,-,104.0,4.0,26.0,16.0,31.0,STARS,,13
12794,13,K,K670,Benjamin Banneker Academy,09-12,GEN ED,SCIENCE,Other Science,-,176.0,6.0,29.3,20.0,35.0,STARS,,13
12795,13,K,K670,Benjamin Banneker Academy,09-12,GEN ED,SOCIAL STUDIES,Global History & Geography,-,456.0,16.0,28.5,19.0,34.0,STARS,,13
12796,13,K,K670,Benjamin Banneker Academy,09-12,GEN ED,SOCIAL STUDIES,US History & Government,-,228.0,8.0,28.5,13.0,32.0,STARS,,13
12797,13,K,K670,Benjamin Banneker Academy,09-12,GEN ED,SOCIAL STUDIES,Economics,-,19.0,1.0,19.0,19.0,19.0,STARS,,13
12798,13,K,K670,Benjamin Banneker Academy,09-12,GEN ED,SOCIAL STUDIES,Participation in Government,-,195.0,6.0,32.5,31.0,34.0,STARS,,13
12799,13,K,K670,Benjamin Banneker Academy,09-12,GEN ED,SOCIAL STUDIES,Other Social Studies,-,102.0,4.0,25.5,19.0,32.0,STARS,,13
12800,13,K,K670,Benjamin Banneker Academy,09-12,CTT,MATH,Integrated Algebra,-,29.0,1.0,29.0,29.0,29.0,STARS,,13
12801,13,K,K670,Benjamin Banneker Academy,09-12,CTT,SCIENCE,Earth Science,-,33.0,1.0,33.0,33.0,33.0,STARS,,13
12802,13,K,K670,Benjamin Banneker Academy,,,,,,,,,,,,19.9,13
12803,13,K,K674,"CITY POLYTECHNIC HIGH SCHOOL OF ENGINEERING, ARCHITECTURE, AND TECHNOLOGY",09-12,GEN ED,ENGLISH,English 9,-,117.0,5.0,23.4,15.0,33.0,STARS,,13
12804,13,K,K674,"CITY POLYTECHNIC HIGH SCHOOL OF ENGINEERING, ARCHITECTURE, AND TECHNOLOGY",09-12,GEN ED,ENGLISH,English 11,-,103.0,5.0,20.6,11.0,26.0,STARS,,13
12805,13,K,K674,"CITY POLYTECHNIC HIGH SCHOOL OF ENGINEERING, ARCHITECTURE, AND TECHNOLOGY",09-12,GEN ED,MATH,Integrated Algebra,-,86.0,5.0,17.2,10.0,24.0,STARS,,13
12806,13,K,K674,"CITY POLYTECHNIC HIGH SCHOOL OF ENGINEERING, ARCHITECTURE, AND TECHNOLOGY",09-12,GEN ED,MATH,Geometry,-,113.0,5.0,22.6,15.0,28.0,STARS,,13
12807,13,K,K674,"CITY POLYTECHNIC HIGH SCHOOL OF ENGINEERING, ARCHITECTURE, AND TECHNOLOGY",09-12,GEN ED,MATH,Trigonometry,-,11.0,1.0,11.0,11.0,11.0,STARS,,13
12808,13,K,K674,"CITY POLYTECHNIC HIGH SCHOOL OF ENGINEERING, ARCHITECTURE, AND TECHNOLOGY",09-12,GEN ED,SCIENCE,Earth Science,-,137.0,6.0,22.8,14.0,30.0,STARS,,13
12809,13,K,K674,"CITY POLYTECHNIC HIGH SCHOOL OF ENGINEERING, ARCHITECTURE, AND TECHNOLOGY",09-12,GEN ED,SCIENCE,Living Environment,-,222.0,8.0,27.8,14.0,34.0,STARS,,13
12810,13,K,K674,"CITY POLYTECHNIC HIGH SCHOOL OF ENGINEERING, ARCHITECTURE, AND TECHNOLOGY",09-12,GEN ED,SCIENCE,Chemistry,-,94.0,4.0,23.5,15.0,32.0,STARS,,13
12811,13,K,K674,"CITY POLYTECHNIC HIGH SCHOOL OF ENGINEERING, ARCHITECTURE, AND TECHNOLOGY",09-12,GEN ED,SOCIAL STUDIES,Global History & Geography,-,109.0,5.0,21.8,12.0,33.0,STARS,,13
12812,13,K,K674,"CITY POLYTECHNIC HIGH SCHOOL OF ENGINEERING, ARCHITECTURE, AND TECHNOLOGY",09-12,GEN ED,SOCIAL STUDIES,Economics,-,115.0,5.0,23.0,14.0,34.0,STARS,,13
12813,13,K,K674,"CITY POLYTECHNIC HIGH SCHOOL OF ENGINEERING, ARCHITECTURE, AND TECHNOLOGY",09-12,SPEC ED,MATH,Integrated Algebra,-,11.0,1.0,11.0,11.0,11.0,STARS,,13
12814,13,K,K674,"CITY POLYTECHNIC HIGH SCHOOL OF ENGINEERING, ARCHITECTURE, AND TECHNOLOGY",,,,,,,,,,,,14.4,13
12815,13,K,K691,FORT GREENE PREPARATORY ACADEMY,06,GEN ED,-,-,-,62.0,2.0,31.0,31.0,31.0,ATS,,13
12816,13,K,K691,FORT GREENE PREPARATORY ACADEMY,06,CTT,-,-,-,29.0,1.0,29.0,29.0,29.0,ATS,,13
12817,13,K,K691,FORT GREENE PREPARATORY ACADEMY,0K-09,SPEC ED,-,-,12:1:1,10.0,1.0,10.0,10.0,10.0,ATS,,13
12818,13,K,K691,FORT GREENE PREPARATORY ACADEMY,MS Core,GEN ED,ENGLISH,MS English Core,-,69.0,3.0,23.0,22.0,24.0,STARS,,13
12819,13,K,K691,FORT GREENE PREPARATORY ACADEMY,MS Core,GEN ED,MATH,MS Math Core,-,69.0,3.0,23.0,22.0,24.0,STARS,,13
12820,13,K,K691,FORT GREENE PREPARATORY ACADEMY,MS Core,GEN ED,SCIENCE,MS Science Core,-,69.0,3.0,23.0,22.0,24.0,STARS,,13
12821,13,K,K691,FORT GREENE PREPARATORY ACADEMY,MS Core,GEN ED,SOCIAL STUDIES,MS Social Studies Core,-,69.0,3.0,23.0,22.0,24.0,STARS,,13
12822,13,K,K691,FORT GREENE PREPARATORY ACADEMY,MS Core,CTT,ENGLISH,MS English Core,-,22.0,1.0,22.0,22.0,22.0,STARS,,13
12823,13,K,K691,FORT GREENE PREPARATORY ACADEMY,MS Core,CTT,MATH,MS Math Core,-,22.0,1.0,22.0,22.0,22.0,STARS,,13
12824,13,K,K691,FORT GREENE PREPARATORY ACADEMY,MS Core,CTT,SCIENCE,MS Science Core,-,22.0,1.0,22.0,22.0,22.0,STARS,,13
12825,13,K,K691,FORT GREENE PREPARATORY ACADEMY,MS Core,CTT,SOCIAL STUDIES,MS Social Studies Core,-,22.0,1.0,22.0,22.0,22.0,STARS,,13
12826,13,K,K691,FORT GREENE PREPARATORY ACADEMY,MS Core,SPEC ED,ENGLISH,MS English Core,-,11.0,1.0,11.0,11.0,11.0,STARS,,13
12827,13,K,K691,FORT GREENE PREPARATORY ACADEMY,MS Core,SPEC ED,MATH,MS Math Core,-,11.0,1.0,11.0,11.0,11.0,STARS,,13
12828,13,K,K691,FORT GREENE PREPARATORY ACADEMY,MS Core,SPEC ED,SCIENCE,MS Science Core,-,11.0,1.0,11.0,11.0,11.0,STARS,,13
12829,13,K,K691,FORT GREENE PREPARATORY ACADEMY,MS Core,SPEC ED,SOCIAL STUDIES,MS Social Studies Core,-,11.0,1.0,11.0,11.0,11.0,STARS,,13
12830,13,K,K691,FORT GREENE PREPARATORY ACADEMY,,,,,,,,,,,,11.8,13
12831,14,K,K016,P.S. 016 Leonard Dunkly,0K,GEN ED,-,-,-,51.0,3.0,17.0,13.0,20.0,ATS,,14
12832,14,K,K016,P.S. 016 Leonard Dunkly,01,GEN ED,-,-,-,34.0,2.0,17.0,15.0,19.0,ATS,,14
12833,14,K,K016,P.S. 016 Leonard Dunkly,02,GEN ED,-,-,-,58.0,3.0,19.3,16.0,21.0,ATS,,14
12834,14,K,K016,P.S. 016 Leonard Dunkly,03,GEN ED,-,-,-,58.0,3.0,19.3,17.0,22.0,ATS,,14
12835,14,K,K016,P.S. 016 Leonard Dunkly,04,GEN ED,-,-,-,42.0,2.0,21.0,20.0,22.0,ATS,,14
12836,14,K,K016,P.S. 016 Leonard Dunkly,05,GEN ED,-,-,-,45.0,2.0,22.5,22.0,23.0,ATS,,14
12837,14,K,K016,P.S. 016 Leonard Dunkly,0K-09,SPEC ED,-,-,12:1:1,31.0,3.0,10.3,7.0,12.0,ATS,,14
12838,14,K,K016,P.S. 016 Leonard Dunkly,,,,,,,,,,,,13.1,14
12839,14,K,K017,P.S. 017 Henry D. Woodworth,0K,GEN ED,-,-,-,27.0,2.0,13.5,13.0,14.0,ATS,,14
12840,14,K,K017,P.S. 017 Henry D. Woodworth,0K,CTT,-,-,-,16.0,1.0,16.0,16.0,16.0,ATS,,14
12841,14,K,K017,P.S. 017 Henry D. Woodworth,01,GEN ED,-,-,-,39.0,2.0,19.5,19.0,20.0,ATS,,14
12842,14,K,K017,P.S. 017 Henry D. Woodworth,01,CTT,-,-,-,17.0,1.0,17.0,17.0,17.0,ATS,,14
12843,14,K,K017,P.S. 017 Henry D. Woodworth,02,GEN ED,-,-,-,27.0,1.0,27.0,27.0,27.0,ATS,,14
12844,14,K,K017,P.S. 017 Henry D. Woodworth,02,CTT,-,-,-,26.0,1.0,26.0,26.0,26.0,ATS,,14
12845,14,K,K017,P.S. 017 Henry D. Woodworth,03,GEN ED,-,-,-,42.0,2.0,21.0,20.0,22.0,ATS,,14
12846,14,K,K017,P.S. 017 Henry D. Woodworth,03,CTT,-,-,-,17.0,1.0,17.0,17.0,17.0,ATS,,14
12847,14,K,K017,P.S. 017 Henry D. Woodworth,04,GEN ED,-,-,-,32.0,1.0,32.0,32.0,32.0,ATS,,14
12848,14,K,K017,P.S. 017 Henry D. Woodworth,04,CTT,-,-,-,25.0,1.0,25.0,25.0,25.0,ATS,,14
12849,14,K,K017,P.S. 017 Henry D. Woodworth,05,GEN ED,-,-,-,57.0,2.0,28.5,28.0,29.0,ATS,,14
12850,14,K,K017,P.S. 017 Henry D. Woodworth,0K-09,SPEC ED,-,-,12:1:1,44.0,4.0,11.0,9.0,12.0,ATS,,14
12851,14,K,K017,P.S. 017 Henry D. Woodworth,,,,,,,,,,,,10.5,14
12852,14,K,K018,P.S. 018 Edward Bush,0K,GEN ED,-,-,-,22.0,1.0,22.0,22.0,22.0,ATS,,14
12853,14,K,K018,P.S. 018 Edward Bush,0K,CTT,-,-,-,16.0,1.0,16.0,16.0,16.0,ATS,,14
12854,14,K,K018,P.S. 018 Edward Bush,01,GEN ED,-,-,-,29.0,2.0,14.5,14.0,15.0,ATS,,14
12855,14,K,K018,P.S. 018 Edward Bush,01,CTT,-,-,-,8.0,1.0,8.0,8.0,8.0,ATS,,14
12856,14,K,K018,P.S. 018 Edward Bush,02,GEN ED,-,-,-,31.0,1.0,31.0,31.0,31.0,ATS,,14
12857,14,K,K018,P.S. 018 Edward Bush,03,GEN ED,-,-,-,21.0,1.0,21.0,21.0,21.0,ATS,,14
12858,14,K,K018,P.S. 018 Edward Bush,04,GEN ED,-,-,-,45.0,2.0,22.5,22.0,23.0,ATS,,14
12859,14,K,K018,P.S. 018 Edward Bush,05,GEN ED,-,-,-,36.0,2.0,18.0,18.0,18.0,ATS,,14
12860,14,K,K018,P.S. 018 Edward Bush,,,,,,,,,,,,12.7,14
12861,14,K,K019,P.S. 019 Roberto Clemente,0K,GEN ED,-,-,-,17.0,1.0,17.0,17.0,17.0,ATS,,14
12862,14,K,K019,P.S. 019 Roberto Clemente,01,GEN ED,-,-,-,34.0,2.0,17.0,17.0,17.0,ATS,,14
12863,14,K,K019,P.S. 019 Roberto Clemente,02,GEN ED,-,-,-,76.0,3.0,25.3,25.0,26.0,ATS,,14
12864,14,K,K019,P.S. 019 Roberto Clemente,03,GEN ED,-,-,-,89.0,4.0,22.3,21.0,23.0,ATS,,14
12865,14,K,K019,P.S. 019 Roberto Clemente,04,GEN ED,-,-,-,71.0,3.0,23.7,19.0,28.0,ATS,,14
12866,14,K,K019,P.S. 019 Roberto Clemente,05,GEN ED,-,-,-,76.0,3.0,25.3,23.0,27.0,ATS,,14
12867,14,K,K019,P.S. 019 Roberto Clemente,0K-09,SPEC ED,-,-,12:1,6.0,1.0,6.0,6.0,6.0,ATS,,14
12868,14,K,K019,P.S. 019 Roberto Clemente,0K-09,SPEC ED,-,-,12:1:1,15.0,2.0,7.5,5.0,10.0,ATS,,14
12869,14,K,K023,P.S. 023 Carter G. Woodson,02,GEN ED,-,-,-,48.0,2.0,24.0,23.0,25.0,ATS,,14
12870,14,K,K023,P.S. 023 Carter G. Woodson,03,GEN ED,-,-,-,23.0,1.0,23.0,23.0,23.0,ATS,,14
12871,14,K,K023,P.S. 023 Carter G. Woodson,03,CTT,-,-,-,22.0,1.0,22.0,22.0,22.0,ATS,,14
12872,14,K,K023,P.S. 023 Carter G. Woodson,04,GEN ED,-,-,-,37.0,2.0,18.5,18.0,19.0,ATS,,14
12873,14,K,K023,P.S. 023 Carter G. Woodson,05,GEN ED,-,-,-,38.0,2.0,19.0,17.0,21.0,ATS,,14
12874,14,K,K023,P.S. 023 Carter G. Woodson,0K-09,SPEC ED,-,-,12:1:1,30.0,3.0,10.0,7.0,12.0,ATS,,14
12875,14,K,K023,P.S. 023 Carter G. Woodson,,,,,,,,,,,,11.9,14
12876,14,K,K031,P.S. 031 Samuel F. Dupont,0K,GEN ED,-,-,-,77.0,4.0,19.3,15.0,22.0,ATS,,14
12877,14,K,K031,P.S. 031 Samuel F. Dupont,01,GEN ED,-,-,-,100.0,4.0,25.0,21.0,27.0,ATS,,14
12878,14,K,K031,P.S. 031 Samuel F. Dupont,02,GEN ED,-,-,-,77.0,3.0,25.7,22.0,29.0,ATS,,14
